Tipo;Produto;Un. Med.;Operação;Est. Anterior;Qtd.;E/S;Est. Final;Usuário;Data e Hora;Observações
Insumo;SACO BOBINA;UN;Saída;-22,5;-0,5;Saída;-23;Eduarda;23/09/2023 22:05;Venda de 1/2 PARIS do pedido 27
Insumo;CAIXA GIGANTE;UN;Saída;-9;-0,5;Saída;-9,5;Eduarda;23/09/2023 22:05;Venda de 1/2 PARIS do pedido 27
Insumo;MUSSARELA;kg;Saída;7,626;-0,155;Saída;7,471;Eduarda;23/09/2023 22:05;Venda de 1/2 CALABRESA do pedido 27
Insumo;LINGUIÇA CALABRESA;kg;Saída;1,453;-0,025;Saída;1,428;Eduarda;23/09/2023 22:05;Venda de 1/2 CALABRESA do pedido 27
Insumo;CEBOLA ROXA;kg;Saída;0,2455;-0,0015;Saída;0,244;Eduarda;23/09/2023 22:05;Venda de 1/2 CALABRESA do pedido 27
Insumo;ORÉGANO;kg;Saída;0,0605;-0,0005;Saída;0,06;Eduarda;23/09/2023 22:05;Venda de 1/2 CALABRESA do pedido 27
Insumo;CEBOLA;kg;Saída;0,6325;-0,005;Saída;0,6275;Eduarda;23/09/2023 22:05;Venda de 1/2 CALABRESA do pedido 27
Insumo;MOLHO TOMATE;kg;Saída;-1,46;-0,045;Saída;-1,505;Eduarda;23/09/2023 22:05;Venda de 1/2 CALABRESA do pedido 27
Insumo;MASSA PIZZA;kg;Saída;-8,44;-0,22;Saída;-8,66;Eduarda;23/09/2023 22:05;Venda de 1/2 CALABRESA do pedido 27
Insumo;SACO BOBINA;UN;Saída;-22;-0,5;Saída;-22,5;Eduarda;23/09/2023 22:05;Venda de 1/2 CALABRESA do pedido 27
Insumo;CAIXA GIGANTE;UN;Saída;-8,5;-0,5;Saída;-9;Eduarda;23/09/2023 22:05;Venda de 1/2 CALABRESA do pedido 27
Insumo;MUSSARELA;kg;Saída;7,781;-0,155;Saída;7,626;Eduarda;23/09/2023 22:04;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;GORGONZOLA;kg;Saída;0,068;-0,01;Saída;0,058;Eduarda;23/09/2023 22:04;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;ORÉGANO;kg;Saída;0,061;-0,0005;Saída;0,0605;Eduarda;23/09/2023 22:04;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;MOLHO TOMATE;kg;Saída;-1,415;-0,045;Saída;-1,46;Eduarda;23/09/2023 22:04;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;MASSA PIZZA;kg;Saída;-8,22;-0,22;Saída;-8,44;Eduarda;23/09/2023 22:04;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;MISTURA 4 QUEIJOS;kg;Saída;-0,29;-0,05;Saída;-0,34;Eduarda;23/09/2023 22:04;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;SACO BOBINA;UN;Saída;-21,5;-0,5;Saída;-22;Eduarda;23/09/2023 22:04;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;CAIXA GIGANTE;UN;Saída;-8;-0,5;Saída;-8,5;Eduarda;23/09/2023 22:04;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;MUSSARELA;kg;Saída;7,936;-0,155;Saída;7,781;Eduarda;23/09/2023 22:04;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;REQUEIJÃO CREMOSO;kg;Saída;2,436;-0,015;Saída;2,421;Eduarda;23/09/2023 22:04;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;BACON;kg;Saída;1,7;-0,03;Saída;1,67;Eduarda;23/09/2023 22:04;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;ORÉGANO;kg;Saída;0,0615;-0,0005;Saída;0,061;Eduarda;23/09/2023 22:04;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;MOLHO TOMATE;kg;Saída;-1,37;-0,045;Saída;-1,415;Eduarda;23/09/2023 22:04;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;MASSA PIZZA;kg;Saída;-8;-0,22;Saída;-8,22;Eduarda;23/09/2023 22:04;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;SACO BOBINA;UN;Saída;-21;-0,5;Saída;-21,5;Eduarda;23/09/2023 22:04;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;OVO;UN;Saída;-9;-1,5;Saída;-10,5;Eduarda;23/09/2023 22:04;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;LINGUIÇA CALABRESA;kg;Saída;1,503;-0,05;Saída;1,453;Eduarda;23/09/2023 22:04;Venda de complemento Adicional Calabresa do pedido 26
Insumo;MUSSARELA;kg;Devolução;7,626;0,155;Entrada;7,781;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;REQUEIJÃO CREMOSO;kg;Devolução;2,421;0,015;Entrada;2,436;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;BACON;kg;Devolução;1,67;0,03;Entrada;1,7;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;ORÉGANO;kg;Devolução;0,0605;0,0005;Entrada;0,061;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;MOLHO TOMATE;kg;Devolução;-1,46;0,045;Entrada;-1,415;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;MASSA PIZZA;kg;Devolução;-8,44;0,22;Entrada;-8,22;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;SACO BOBINA;UN;Devolução;-22;0,5;Entrada;-21,5;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;OVO;UN;Devolução;-10,5;1,5;Entrada;-9;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;MUSSARELA;kg;Devolução;7,781;0,155;Entrada;7,936;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;GORGONZOLA;kg;Devolução;0,058;0,01;Entrada;0,068;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;ORÉGANO;kg;Devolução;0,061;0,0005;Entrada;0,0615;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;MOLHO TOMATE;kg;Devolução;-1,415;0,045;Entrada;-1,37;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;MASSA PIZZA;kg;Devolução;-8,22;0,22;Entrada;-8;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;MISTURA 4 QUEIJOS;kg;Devolução;-0,34;0,05;Entrada;-0,29;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;SACO BOBINA;UN;Devolução;-21,5;0,5;Entrada;-21;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;CAIXA GIGANTE;UN;Devolução;-8,5;0,5;Entrada;-8;Eduarda;23/09/2023 22:04;Alteração do item: 98
Insumo;MUSSARELA;kg;Saída;7,781;-0,155;Saída;7,626;Eduarda;23/09/2023 21:52;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;GORGONZOLA;kg;Saída;0,068;-0,01;Saída;0,058;Eduarda;23/09/2023 21:52;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;ORÉGANO;kg;Saída;0,061;-0,0005;Saída;0,0605;Eduarda;23/09/2023 21:52;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;MOLHO TOMATE;kg;Saída;-1,415;-0,045;Saída;-1,46;Eduarda;23/09/2023 21:52;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;MASSA PIZZA;kg;Saída;-8,22;-0,22;Saída;-8,44;Eduarda;23/09/2023 21:52;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;MISTURA 4 QUEIJOS;kg;Saída;-0,29;-0,05;Saída;-0,34;Eduarda;23/09/2023 21:52;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;SACO BOBINA;UN;Saída;-21,5;-0,5;Saída;-22;Eduarda;23/09/2023 21:52;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;CAIXA GIGANTE;UN;Saída;-8;-0,5;Saída;-8,5;Eduarda;23/09/2023 21:52;Venda de 1/2 4 QUEIJOS do pedido 26
Insumo;MUSSARELA;kg;Saída;7,936;-0,155;Saída;7,781;Eduarda;23/09/2023 21:52;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;REQUEIJÃO CREMOSO;kg;Saída;2,436;-0,015;Saída;2,421;Eduarda;23/09/2023 21:52;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;BACON;kg;Saída;1,7;-0,03;Saída;1,67;Eduarda;23/09/2023 21:52;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;ORÉGANO;kg;Saída;0,0615;-0,0005;Saída;0,061;Eduarda;23/09/2023 21:52;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;MOLHO TOMATE;kg;Saída;-1,37;-0,045;Saída;-1,415;Eduarda;23/09/2023 21:52;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;MASSA PIZZA;kg;Saída;-8;-0,22;Saída;-8,22;Eduarda;23/09/2023 21:52;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;SACO BOBINA;UN;Saída;-21;-0,5;Saída;-21,5;Eduarda;23/09/2023 21:52;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;OVO;UN;Saída;-9;-1,5;Saída;-10,5;Eduarda;23/09/2023 21:52;Venda de 1/2 BACON C/ OVOS do pedido 26
Insumo;MUSSARELA;kg;Saída;8,091;-0,155;Saída;7,936;Eduarda;23/09/2023 21:49;Venda de 1/2 ALHO PORÓ do pedido 25
Insumo;CREAME CHEESE;kg;Saída;1,6;-0,06;Saída;1,54;Eduarda;23/09/2023 21:49;Venda de 1/2 ALHO PORÓ do pedido 25
Insumo;ORÉGANO;kg;Saída;0,062;-0,0005;Saída;0,0615;Eduarda;23/09/2023 21:49;Venda de 1/2 ALHO PORÓ do pedido 25
Insumo;MOLHO TOMATE;kg;Saída;-1,325;-0,045;Saída;-1,37;Eduarda;23/09/2023 21:49;Venda de 1/2 ALHO PORÓ do pedido 25
Insumo;MASSA PIZZA;kg;Saída;-7,78;-0,22;Saída;-8;Eduarda;23/09/2023 21:49;Venda de 1/2 ALHO PORÓ do pedido 25
Insumo;SACO BOBINA;UN;Saída;-20,5;-0,5;Saída;-21;Eduarda;23/09/2023 21:49;Venda de 1/2 ALHO PORÓ do pedido 25
Insumo;CAIXA GIGANTE;UN;Saída;-7,5;-0,5;Saída;-8;Eduarda;23/09/2023 21:49;Venda de 1/2 ALHO PORÓ do pedido 25
Insumo;ALHO PORÓ;kg;Saída;-0,04;-0,025;Saída;-0,065;Eduarda;23/09/2023 21:49;Venda de 1/2 ALHO PORÓ do pedido 25
Insumo;PIMENTA BIQUINHO;kg;Saída;-0,008;-0,005;Saída;-0,013;Eduarda;23/09/2023 21:49;Venda de 1/2 ALHO PORÓ do pedido 25
Insumo;MUSSARELA;kg;Devolução;7,781;0,31;Entrada;8,091;Eduarda;23/09/2023 21:23;Item cancelado
Insumo;CREAME CHEESE;kg;Devolução;1,48;0,12;Entrada;1,6;Eduarda;23/09/2023 21:23;Item cancelado
Insumo;ORÉGANO;kg;Devolução;0,061;0,001;Entrada;0,062;Eduarda;23/09/2023 21:23;Item cancelado
Insumo;MOLHO TOMATE;kg;Devolução;-1,415;0,09;Entrada;-1,325;Eduarda;23/09/2023 21:23;Item cancelado
Insumo;MASSA PIZZA;kg;Devolução;-8,22;0,44;Entrada;-7,78;Eduarda;23/09/2023 21:23;Item cancelado
Insumo;SACO BOBINA;UN;Devolução;-21,5;1;Entrada;-20,5;Eduarda;23/09/2023 21:23;Item cancelado
Insumo;CAIXA GIGANTE;UN;Devolução;-8,5;1;Entrada;-7,5;Eduarda;23/09/2023 21:23;Item cancelado
Insumo;ALHO PORÓ;kg;Devolução;-0,09;0,05;Entrada;-0,04;Eduarda;23/09/2023 21:23;Item cancelado
Insumo;PIMENTA BIQUINHO;kg;Devolução;-0,018;0,01;Entrada;-0,008;Eduarda;23/09/2023 21:23;Item cancelado
Insumo;MUSSARELA;kg;Saída;8,091;-0,31;Saída;7,781;Eduarda;23/09/2023 21:22;Venda de PIZZA ALHO PORÓ GIGANTE do pedido 25
Insumo;CREAME CHEESE;kg;Saída;1,6;-0,12;Saída;1,48;Eduarda;23/09/2023 21:22;Venda de PIZZA ALHO PORÓ GIGANTE do pedido 25
Insumo;ORÉGANO;kg;Saída;0,062;-0,001;Saída;0,061;Eduarda;23/09/2023 21:22;Venda de PIZZA ALHO PORÓ GIGANTE do pedido 25
Insumo;MOLHO TOMATE;kg;Saída;-1,325;-0,09;Saída;-1,415;Eduarda;23/09/2023 21:22;Venda de PIZZA ALHO PORÓ GIGANTE do pedido 25
Insumo;MASSA PIZZA;kg;Saída;-7,78;-0,44;Saída;-8,22;Eduarda;23/09/2023 21:22;Venda de PIZZA ALHO PORÓ GIGANTE do pedido 25
Insumo;SACO BOBINA;UN;Saída;-20,5;-1;Saída;-21,5;Eduarda;23/09/2023 21:22;Venda de PIZZA ALHO PORÓ GIGANTE do pedido 25
Insumo;CAIXA GIGANTE;UN;Saída;-7,5;-1;Saída;-8,5;Eduarda;23/09/2023 21:22;Venda de PIZZA ALHO PORÓ GIGANTE do pedido 25
Insumo;ALHO PORÓ;kg;Saída;-0,04;-0,05;Saída;-0,09;Eduarda;23/09/2023 21:22;Venda de PIZZA ALHO PORÓ GIGANTE do pedido 25
Insumo;PIMENTA BIQUINHO;kg;Saída;-0,008;-0,01;Saída;-0,018;Eduarda;23/09/2023 21:22;Venda de PIZZA ALHO PORÓ GIGANTE do pedido 25
Insumo;MASSA PIZZA;kg;Saída;-7,74;-0,04;Saída;-7,78;Eduarda;23/09/2023 20:49;Venda de DOCE DE LEITE do pedido 21
Insumo;DOCE DE LEITE;kg;Saída;0;-0,04;Saída;-0,04;Eduarda;23/09/2023 20:49;Venda de DOCE DE LEITE do pedido 21
Insumo;CHOCOLATE BRANCO;kg;Saída;0,474;-0,024;Saída;0,45;Eduarda;23/09/2023 20:49;Venda de CHOCOLATE BRANCO do pedido 21
Insumo;MASSA PIZZA;kg;Saída;-7,7;-0,04;Saída;-7,74;Eduarda;23/09/2023 20:49;Venda de CHOCOLATE BRANCO do pedido 21
Insumo;CHOCOLATE AO LEITE;kg;Saída;1,242;-0,024;Saída;1,218;Eduarda;23/09/2023 20:49;Venda de CHOCOLATE AO LEITE do pedido 21
Insumo;MASSA PIZZA;kg;Saída;-7,66;-0,04;Saída;-7,7;Eduarda;23/09/2023 20:49;Venda de CHOCOLATE AO LEITE do pedido 21
Insumo;MUSSARELA;kg;Saída;8,246;-0,155;Saída;8,091;Eduarda;23/09/2023 20:43;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 21
Insumo;CREAME CHEESE;kg;Saída;1,63;-0,03;Saída;1,6;Eduarda;23/09/2023 20:43;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 21
Insumo;PEITO DE PERU;kg;Saída;-0,01;-0,06;Saída;-0,07;Eduarda;23/09/2023 20:43;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 21
Insumo;ORÉGANO;kg;Saída;0,0625;-0,0005;Saída;0,062;Eduarda;23/09/2023 20:43;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 21
Insumo;MOLHO TOMATE;kg;Saída;-1,28;-0,045;Saída;-1,325;Eduarda;23/09/2023 20:43;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 21
Insumo;MASSA PIZZA;kg;Saída;-7,44;-0,22;Saída;-7,66;Eduarda;23/09/2023 20:43;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 21
Insumo;SACO BOBINA;UN;Saída;-20;-0,5;Saída;-20,5;Eduarda;23/09/2023 20:43;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 21
Insumo;CAIXA GIGANTE;UN;Saída;-7;-0,5;Saída;-7,5;Eduarda;23/09/2023 20:43;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 21
Insumo;MUSSARELA;kg;Saída;8,401;-0,155;Saída;8,246;Eduarda;20/09/2023 10:26;Venda de 1/2 CALABRESA do pedido 20
Insumo;LINGUIÇA CALABRESA;kg;Saída;1,528;-0,025;Saída;1,503;Eduarda;20/09/2023 10:26;Venda de 1/2 CALABRESA do pedido 20
Insumo;CEBOLA ROXA;kg;Saída;0,247;-0,0015;Saída;0,2455;Eduarda;20/09/2023 10:26;Venda de 1/2 CALABRESA do pedido 20
Insumo;ORÉGANO;kg;Saída;0,063;-0,0005;Saída;0,0625;Eduarda;20/09/2023 10:26;Venda de 1/2 CALABRESA do pedido 20
Insumo;CEBOLA;kg;Saída;0,6375;-0,005;Saída;0,6325;Eduarda;20/09/2023 10:26;Venda de 1/2 CALABRESA do pedido 20
Insumo;MOLHO TOMATE;kg;Saída;-1,235;-0,045;Saída;-1,28;Eduarda;20/09/2023 10:26;Venda de 1/2 CALABRESA do pedido 20
Insumo;MASSA PIZZA;kg;Saída;-7,22;-0,22;Saída;-7,44;Eduarda;20/09/2023 10:26;Venda de 1/2 CALABRESA do pedido 20
Insumo;SACO BOBINA;UN;Saída;-19,5;-0,5;Saída;-20;Eduarda;20/09/2023 10:26;Venda de 1/2 CALABRESA do pedido 20
Insumo;CAIXA GIGANTE;UN;Saída;-6,5;-0,5;Saída;-7;Eduarda;20/09/2023 10:26;Venda de 1/2 CALABRESA do pedido 20
Insumo;BACON;kg;Saída;1,74;-0,04;Saída;1,7;Eduarda;20/09/2023 10:26;Venda de complemento Adicional Bacon do pedido 20
Insumo;MASSA PIZZA;kg;Saída;-6,96;-0,26;Saída;-7,22;Eduarda;18/09/2023 11:42;Venda de PIZZA FRANGO C/ CATUPIRY GRANDE do pedido 19
Insumo;MUSSARELA;kg;Saída;8,556;-0,155;Saída;8,401;Eduarda;18/09/2023 11:41;Venda de 1/2 PORTUGUESA do pedido 18
Insumo;AZEITONA PRETA;kg;Saída;0,258;-0,0075;Saída;0,2505;Eduarda;18/09/2023 11:41;Venda de 1/2 PORTUGUESA do pedido 18
Insumo;PRESUNTO;kg;Saída;0,47;-0,025;Saída;0,445;Eduarda;18/09/2023 11:41;Venda de 1/2 PORTUGUESA do pedido 18
Insumo;LINGUIÇA CALABRESA;kg;Saída;1,558;-0,03;Saída;1,528;Eduarda;18/09/2023 11:41;Venda de 1/2 PORTUGUESA do pedido 18
Insumo;CEBOLA ROXA;kg;Saída;0,252;-0,005;Saída;0,247;Eduarda;18/09/2023 11:41;Venda de 1/2 PORTUGUESA do pedido 18
Insumo;ORÉGANO;kg;Saída;0,0635;-0,0005;Saída;0,063;Eduarda;18/09/2023 11:41;Venda de 1/2 PORTUGUESA do pedido 18
Insumo;CEBOLA;kg;Saída;0,645;-0,0075;Saída;0,6375;Eduarda;18/09/2023 11:41;Venda de 1/2 PORTUGUESA do pedido 18
Insumo;PIMENTÃO;kg;Saída;0,077;-0,0075;Saída;0,0695;Eduarda;18/09/2023 11:41;Venda de 1/2 PORTUGUESA do pedido 18
Insumo;MOLHO TOMATE;kg;Saída;-1,19;-0,045;Saída;-1,235;Eduarda;18/09/2023 11:41;Venda de 1/2 PORTUGUESA do pedido 18
Insumo;MASSA PIZZA;kg;Saída;-6,74;-0,22;Saída;-6,96;Eduarda;18/09/2023 11:41;Venda de 1/2 PORTUGUESA do pedido 18
Insumo;SACO BOBINA;UN;Saída;-19;-0,5;Saída;-19,5;Eduarda;18/09/2023 11:41;Venda de 1/2 PORTUGUESA do pedido 18
Insumo;CAIXA GIGANTE;UN;Saída;-6;-0,5;Saída;-6,5;Eduarda;18/09/2023 11:41;Venda de 1/2 PORTUGUESA do pedido 18
Insumo;OVO;UN;Saída;-8;-1;Saída;-9;Eduarda;18/09/2023 11:41;Venda de 1/2 PORTUGUESA do pedido 18
Insumo;MUSSARELA;kg;Saída;8,711;-0,155;Saída;8,556;Eduarda;18/09/2023 11:41;Venda de 1/2 CALABRESA do pedido 18
Insumo;LINGUIÇA CALABRESA;kg;Saída;1,583;-0,025;Saída;1,558;Eduarda;18/09/2023 11:41;Venda de 1/2 CALABRESA do pedido 18
Insumo;CEBOLA ROXA;kg;Saída;0,2535;-0,0015;Saída;0,252;Eduarda;18/09/2023 11:41;Venda de 1/2 CALABRESA do pedido 18
Insumo;ORÉGANO;kg;Saída;0,064;-0,0005;Saída;0,0635;Eduarda;18/09/2023 11:41;Venda de 1/2 CALABRESA do pedido 18
Insumo;CEBOLA;kg;Saída;0,65;-0,005;Saída;0,645;Eduarda;18/09/2023 11:41;Venda de 1/2 CALABRESA do pedido 18
Insumo;MOLHO TOMATE;kg;Saída;-1,145;-0,045;Saída;-1,19;Eduarda;18/09/2023 11:41;Venda de 1/2 CALABRESA do pedido 18
Insumo;MASSA PIZZA;kg;Saída;-6,52;-0,22;Saída;-6,74;Eduarda;18/09/2023 11:41;Venda de 1/2 CALABRESA do pedido 18
Insumo;SACO BOBINA;UN;Saída;-18,5;-0,5;Saída;-19;Eduarda;18/09/2023 11:41;Venda de 1/2 CALABRESA do pedido 18
Insumo;CAIXA GIGANTE;UN;Saída;-5,5;-0,5;Saída;-6;Eduarda;18/09/2023 11:41;Venda de 1/2 CALABRESA do pedido 18
Insumo;MUSSARELA;kg;Saída;8,866;-0,155;Saída;8,711;Eduarda;18/09/2023 11:38;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 17
Insumo;CREAME CHEESE;kg;Saída;1,66;-0,03;Saída;1,63;Eduarda;18/09/2023 11:38;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 17
Insumo;PEITO DE PERU;kg;Saída;0,05;-0,06;Saída;-0,01;Eduarda;18/09/2023 11:38;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 17
Insumo;ORÉGANO;kg;Saída;0,0645;-0,0005;Saída;0,064;Eduarda;18/09/2023 11:38;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 17
Insumo;MOLHO TOMATE;kg;Saída;-1,1;-0,045;Saída;-1,145;Eduarda;18/09/2023 11:38;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 17
Insumo;MASSA PIZZA;kg;Saída;-6,3;-0,22;Saída;-6,52;Eduarda;18/09/2023 11:38;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 17
Insumo;SACO BOBINA;UN;Saída;-18;-0,5;Saída;-18,5;Eduarda;18/09/2023 11:38;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 17
Insumo;CAIXA GIGANTE;UN;Saída;-5;-0,5;Saída;-5,5;Eduarda;18/09/2023 11:38;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 17
Insumo;MUSSARELA;kg;Saída;9,021;-0,155;Saída;8,866;Eduarda;18/09/2023 11:38;Venda de 1/2 PARIS do pedido 17
Insumo;AZEITONA PRETA;kg;Saída;0,263;-0,005;Saída;0,258;Eduarda;18/09/2023 11:38;Venda de 1/2 PARIS do pedido 17
Insumo;CHAMPIGNON;kg;Saída;0,044;-0,01;Saída;0,034;Eduarda;18/09/2023 11:38;Venda de 1/2 PARIS do pedido 17
Insumo;PRESUNTO;kg;Saída;0,51;-0,04;Saída;0,47;Eduarda;18/09/2023 11:38;Venda de 1/2 PARIS do pedido 17
Insumo;ORÉGANO;kg;Saída;0,065;-0,0005;Saída;0,0645;Eduarda;18/09/2023 11:38;Venda de 1/2 PARIS do pedido 17
Insumo;MOLHO TOMATE;kg;Saída;-1,055;-0,045;Saída;-1,1;Eduarda;18/09/2023 11:38;Venda de 1/2 PARIS do pedido 17
Insumo;MASSA PIZZA;kg;Saída;-6,08;-0,22;Saída;-6,3;Eduarda;18/09/2023 11:38;Venda de 1/2 PARIS do pedido 17
Insumo;SACO BOBINA;UN;Saída;-17,5;-0,5;Saída;-18;Eduarda;18/09/2023 11:38;Venda de 1/2 PARIS do pedido 17
Insumo;CAIXA GIGANTE;UN;Saída;-4,5;-0,5;Saída;-5;Eduarda;18/09/2023 11:38;Venda de 1/2 PARIS do pedido 17
Insumo;MUSSARELA;kg;Saída;9,176;-0,155;Saída;9,021;Eduarda;18/09/2023 11:35;Venda de 1/2 BACON C/ OVOS do pedido 16
Insumo;REQUEIJÃO CREMOSO;kg;Saída;2,451;-0,015;Saída;2,436;Eduarda;18/09/2023 11:35;Venda de 1/2 BACON C/ OVOS do pedido 16
Insumo;BACON;kg;Saída;1,77;-0,03;Saída;1,74;Eduarda;18/09/2023 11:35;Venda de 1/2 BACON C/ OVOS do pedido 16
Insumo;ORÉGANO;kg;Saída;0,0655;-0,0005;Saída;0,065;Eduarda;18/09/2023 11:35;Venda de 1/2 BACON C/ OVOS do pedido 16
Insumo;MOLHO TOMATE;kg;Saída;-1,01;-0,045;Saída;-1,055;Eduarda;18/09/2023 11:35;Venda de 1/2 BACON C/ OVOS do pedido 16
Insumo;MASSA PIZZA;kg;Saída;-5,86;-0,22;Saída;-6,08;Eduarda;18/09/2023 11:35;Venda de 1/2 BACON C/ OVOS do pedido 16
Insumo;SACO BOBINA;UN;Saída;-17;-0,5;Saída;-17,5;Eduarda;18/09/2023 11:35;Venda de 1/2 BACON C/ OVOS do pedido 16
Insumo;OVO;UN;Saída;-6,5;-1,5;Saída;-8;Eduarda;18/09/2023 11:35;Venda de 1/2 BACON C/ OVOS do pedido 16
Insumo;MUSSARELA;kg;Saída;9,331;-0,155;Saída;9,176;Eduarda;18/09/2023 11:35;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 16
Insumo;PEITO DE PERU;kg;Saída;0,11;-0,06;Saída;0,05;Eduarda;18/09/2023 11:35;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 16
Insumo;ORÉGANO;kg;Saída;0,066;-0,0005;Saída;0,0655;Eduarda;18/09/2023 11:35;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 16
Insumo;MOLHO TOMATE;kg;Saída;-0,965;-0,045;Saída;-1,01;Eduarda;18/09/2023 11:35;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 16
Insumo;MASSA PIZZA;kg;Saída;-5,64;-0,22;Saída;-5,86;Eduarda;18/09/2023 11:35;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 16
Insumo;SACO BOBINA;UN;Saída;-16,5;-0,5;Saída;-17;Eduarda;18/09/2023 11:35;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 16
Insumo;CAIXA GIGANTE;UN;Saída;-4;-0,5;Saída;-4,5;Eduarda;18/09/2023 11:35;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 16
Insumo;TOMATE SECO;kg;Saída;0;-0,005;Saída;-0,005;Eduarda;18/09/2023 11:35;Venda de 1/2 PEITO DE PERU C/ TOMATE SECO do pedido 16
Insumo;MUSSARELA;kg;Saída;9,486;-0,155;Saída;9,331;Eduarda;18/09/2023 11:28;Venda de 1/2 MARGUERITA do pedido 15
Insumo;TOMATE SALADA;kg;Saída;0,7335;-0,015;Saída;0,7185;Eduarda;18/09/2023 11:28;Venda de 1/2 MARGUERITA do pedido 15
Insumo;ORÉGANO;kg;Saída;0,0665;-0,0005;Saída;0,066;Eduarda;18/09/2023 11:28;Venda de 1/2 MARGUERITA do pedido 15
Insumo;MOLHO TOMATE;kg;Saída;-0,92;-0,045;Saída;-0,965;Eduarda;18/09/2023 11:28;Venda de 1/2 MARGUERITA do pedido 15
Insumo;MASSA PIZZA;kg;Saída;-5,42;-0,22;Saída;-5,64;Eduarda;18/09/2023 11:28;Venda de 1/2 MARGUERITA do pedido 15
Insumo;SACO BOBINA;UN;Saída;-16;-0,5;Saída;-16,5;Eduarda;18/09/2023 11:28;Venda de 1/2 MARGUERITA do pedido 15
